,Id,degree,group
1068,1545031634,3,11
1069,1248253644530749441,3,14
1070,727969405,3,23
1071,1259372699438252032,3,27
1072,248233512,3,7
1073,1169482753668255750,3,0
1074,1221077249060896769,3,27
1075,970055991474774018,3,27
1076,1344990113634414594,3,11
1077,1265003784599674880,3,23
1078,767471284909445120,3,23
1079,1195256752499023878,3,27
1080,1203211180258541569,3,27
1081,1938886440,3,27
1082,1226854664680935425,3,27
1083,1285292464644001793,3,17
1084,332809815,3,19
1085,1256593854058434560,3,19
1086,1328695235531198470,3,19
1087,1028246624,3,19
1088,1962304326,3,19
1089,171584814,3,23
1090,1316988653760090112,3,17
1091,1386570342584492034,3,19
1092,1266171906476122113,3,19
1093,1247182177193857024,3,27
1094,1315554540918321158,3,19
1095,1330213992778903557,3,27
1096,1083777648055205889,3,27
1097,1041321637369413632,3,19
1098,966637711657459713,3,19
1099,4891252394,3,21
1100,1351252072528752640,3,17
1101,344042921,3,26
1102,1311568204070825985,3,8
1103,929725456638709762,3,23
1104,1347650016106704896,3,26
1105,1333164257169584128,3,5
1106,1060477353376337922,3,19
1107,1258760826611216386,3,5
1108,977708196,3,5
1109,1261989258467913728,3,26
1110,1354495899465093122,3,26
1111,965542205623586818,3,19
1112,1349796319070744580,3,19
1113,1144343290915016704,3,19
1114,1238799007306199042,3,17
1115,1062345953414430721,3,19
1116,772757574689165312,3,26
1117,1286547592806125568,3,25
1118,1288178041810755587,3,0
1119,1111044090462961664,3,17
1120,882680249514950657,3,19
1121,1252577095177428995,3,19
1122,1293685389216165888,3,26
1123,1164317018721607682,3,19
1124,1326543006707560453,3,5
1125,4480822336,3,19
1126,1022047911457239041,3,8
1127,1068078326168911872,3,19
1128,236376883,3,21
1129,1332914321106595840,3,17
1130,1221430677297684480,3,11
1131,1235844658053316608,3,5
1132,1214594974622388230,3,23
1133,1218559666097180674,3,8
1134,1260883198176907265,3,11
1135,408655036,3,17
1136,2887776861,3,11
1137,878555623297777664,3,22
1138,1219582798908002305,3,27
1139,550870437,3,0
1140,837397231003119616,3,19
1141,234360721,3,11
1142,1199573460583890944,3,19
1143,2403777671,3,5
1144,1176930827852242946,3,17
1145,789814332238376960,3,23
1146,851333922,3,17
1147,1160403379035811840,3,11
1148,1166779735541780483,3,17
1149,1243576592812703746,3,27
1150,1156796789338595330,3,27
1151,1227265683802619904,3,27
1152,1092148957164253184,3,27
1153,1042732763491782657,3,27
1154,1371008262229872640,3,21
1155,1341989965274763264,3,21
1156,941834977620131842,3,21
1157,819244616977416200,3,21
1158,1255638420594085888,3,21
1159,1173840037357768705,3,21
1160,1190252261655613440,3,21
1161,1215066788138045440,3,21
1162,912871683257757698,3,21
1163,4624964129,3,20
1164,2731499205,3,20
1165,294828243,3,20
1166,1298941637666787329,3,20
1167,1390586419,3,20
1168,751193112484179968,3,20
1169,800067874526138368,3,20
1170,1331034293460742151,3,20
1171,1260613863063597056,3,20
1172,1289435311706198016,3,20
1173,711134552,3,27
1174,737547837169229825,3,21
1175,1128307000025153537,3,20
1176,1162847874574626817,3,20
1177,1399027699864293380,3,21
1178,1272686597239078912,3,21
1179,879620206825492480,3,21
1180,4587932248,3,21
1181,956279189010829312,3,21
1182,1347947782947090444,3,0
1183,1082778614591115264,3,0
1184,3397051925,3,0
1185,859144534214758401,3,0
1186,915890927704711168,3,0
1187,1083101181755510794,3,0
1188,1327268574256357383,3,23
1189,2953680783,3,23
1190,65396914,3,0
1191,1270901890612682752,3,5
1192,1104662570,3,23
1193,1380495895704260614,3,22
1194,1340724372164763656,3,23
1195,2913146710,3,19
1196,1159162260205527040,3,19
1197,971454118337359872,3,23
1198,928685162489139203,3,27
1199,1032309123025719297,3,27
1200,458132051,3,21
1201,2299733130,3,27
1202,986573441733193728,3,11
1203,1243810788755865600,3,27
1204,1051544512370278400,3,26
1205,1262985551734587393,3,27
1206,1116473377370320896,3,26
1207,591359430,3,24
1208,1156937908298964997,3,11
1209,1290273993686167552,3,8
1210,923261490,3,0
1211,1961854092,3,26
1212,814495490012250112,3,26
1213,968918050388021248,3,8
1214,1267128600047878145,3,23
1215,916242149074665472,3,27
1216,1166707301052485632,3,27
1217,1324791238877470722,3,27
1218,1136802534243352576,3,22
1219,1244269213931487232,3,23
1220,1033079095557537793,3,23
1221,1031616940383588352,3,27
1222,1263523311327338496,3,27
1223,437510853,3,8
1224,1315692192372068354,3,23
1225,453894478,3,19
1226,4243308322,3,23
1227,3426409426,3,23
1228,968634619028557829,3,19
1229,1315953460815298563,3,23
1230,1159979601696833536,3,22
1231,149526085,3,21
1232,2616299979,3,23
1233,1249849072376258560,3,27
1234,2668909846,3,25
1235,1067796766819590144,3,5
1236,1306350552511647745,3,23
1237,799043451023147009,3,18
1238,409921715,3,27
1239,1184522806882721793,3,27
1240,973194920885456896,3,27
1241,170845729,3,19
1242,1152453019604312064,3,19
1243,918210547576864768,3,19
1244,1188595381158006784,3,19
1245,1023736482614452226,3,19
1246,1172854677408538624,3,19
1247,758582909133545472,3,19
1248,1371725606547767296,3,19
1249,1361616598319173633,3,19
1250,1033259121150058496,3,19
1251,1334555683535122438,3,19
1252,313568499,3,19
1253,1400508494185390081,3,27
1254,1399741107223810051,3,27
1255,1398247919636131849,3,27
1256,1182234312403558401,3,27
1257,1316677638061252608,3,27
1258,1391291422888939521,3,27
1259,1336608812124532738,3,19
1260,1384283252450496516,3,27
1261,1369912555016179713,3,27
1262,1251530305950887939,3,19
1263,1382770363503902730,3,19
1264,1380623229308567554,3,27
1265,1959290268,3,27
1266,1375064555915771904,3,27
1267,995113185224151040,3,27
1268,1370654764166430721,3,27
1269,1218574855165161473,3,27
1270,1190553571177181185,3,27
1271,1315034249305653257,3,27
1272,981874943716659200,3,19
1273,1335512677582565382,3,19
1274,1354131924533575681,3,27
1275,1293577780404326400,3,19
1276,1250362539659141122,3,27
1277,1294283392666816514,3,0
1278,1353323768253448199,3,19
1279,119107409,3,19
1280,1279336148167516160,3,27
1281,1279526529001754624,3,27
1282,1342588845175566337,3,27
1283,1246399745364549632,3,27
1284,1245336379023921154,3,19
1285,1262172920459255808,3,27
1286,1317479217383264256,3,19
1287,935596625518612481,3,27
1288,1297295888872886277,3,27
1289,1254636465910398976,3,27
1290,1303363740411322370,3,27
1291,1003724441266814977,3,27
1292,1293939610419113984,3,27
1293,3241822109,3,27
1294,3214099459,3,27
1295,1006015609,3,19
1296,1264242881872658435,3,27
1297,2762548010,3,27
1298,1282080637420273667,3,19
1299,1969216860,3,19
1300,1241256542130835461,3,27
1301,1242832430177947653,3,19
1302,1053268480521355270,3,19
1303,1245182060609839105,3,27
1304,1244663865432039432,3,27
1305,1108601592620769280,3,19
1306,750224972707094528,3,19
1307,720674965465509888,3,27
1308,979675155923439616,3,27
1309,1102297031413022720,3,27
1310,753164067427217409,3,27
1311,1138589310700204032,3,27
1312,1114957216371572737,3,16
1313,1266745579641733122,3,16
1314,1319973142777966592,3,21
1315,1244682969815699465,3,27
1316,838018949077958662,3,27
1317,1246199639759630337,3,21
1318,1114213782660812803,3,27
1319,1308951478216921088,3,27
1320,1303641157411500038,3,27
1321,1224717487289315328,3,27
1322,1160852309703823361,3,27
1323,1245128023172624386,3,27
1324,1168563264386686977,3,27
1325,1148273328479723526,3,27
1326,1230637739810447360,3,19
1327,182156484,3,27
1328,1221764198,3,0
1329,1969190846,3,11
1330,1288541519922765824,3,25
1331,920397439776981002,3,22
1332,1382322086308352002,3,5
1333,1260185074412249089,3,26
1334,1395173276138278912,3,22
1335,1050153863016255488,3,11
1336,1310683811211022343,3,5
1337,1315186656048283650,3,22
1338,1361992532847194116,3,26
1339,2967148835,3,5
1340,1242946113029713922,3,26
1341,1280483749210316804,3,22
1342,1334910373548486657,3,5
1343,1324645893052780544,3,26
1344,1374817852071493638,3,25
1345,4894864085,3,11
1346,1345146906012483585,3,5
1347,1241071264111919106,3,11
1348,199699386,3,26
1349,776009882,3,11
1350,1198891618276958208,3,5
1351,1383108684033703936,3,5
1352,864493698,3,27
1353,1169227750080765952,3,22
1354,1328040607915405314,3,22
1355,3578924775,3,22
1356,1267033969306013697,3,5
1357,1136191505155186690,3,11
1358,1191858523686211584,3,11
1359,1365325724530454530,3,5
1360,1370281390118477828,3,26
1361,1304202318473310208,3,5
1362,939030566216667137,3,5
1363,1364458208375496704,3,11
1364,2372778814,3,5
1365,994498262307627008,3,22
1366,1125136895455956999,3,22
1367,2148106097,3,22
1368,1312301906740555778,3,22
1369,1221535362000019461,3,22
1370,1176935756797005824,3,27
1371,1062630901182541824,3,11
1372,1231534885086646274,3,27
1373,1351516892394086408,3,5
1374,726767707891322880,3,11
1375,1304151349848879108,3,22
1376,1273256469476057091,3,5
1377,1235328960474603528,3,22
1378,1260668703802261505,3,22
1379,1324333777552920577,3,5
1380,1321806863793557504,3,11
1381,445440828,3,11
1382,1281022685703737344,3,5
1383,1195311104454463489,3,8
1384,614215592,3,11
1385,1165030877446967296,3,26
1386,1287019594054619137,3,5
1387,1225156652896342019,3,5
1388,1317111130259640320,3,5
1389,1235861588902473730,3,11
1390,737483868714848261,3,24
1391,1338959189817896964,3,26
1392,1285145935849369600,3,5
1393,1304037975014211584,3,26
1394,3402737302,3,8
1395,1323319326888386560,3,26
1396,1357494777118343169,3,5
1397,182009605,3,26
1398,233568202,3,26
1399,1303673213516476417,3,26
1400,1288067739043627009,3,11
1401,1307447461368262657,3,26
1402,1221037614876299265,3,22
1403,1344026843708608517,3,22
1404,1352697927798579200,3,26
1405,1302687665985331200,3,26
1406,873860769364029440,3,22
1407,1320281852385632260,3,11
1408,1311178868926099461,3,22
1409,1348999268686843907,3,11
1410,1217750701260115968,3,22
1411,1303982233334829057,3,26
1412,1285859529096400900,3,13
1413,2715568676,3,26
1414,2812095221,3,26
1415,1130024763395575809,3,5
1416,1329924784961024004,3,22
1417,1179676832762925056,3,5
1418,1119137661002764289,3,11
1419,4877795681,3,22
1420,1318662517628018689,3,4
1421,1225866455197065216,3,27
1422,929405356316479491,3,24
1423,391111321,3,24
1424,1321190944985829377,3,25
1425,1106943920477536257,3,25
1426,1224395602752081920,3,26
1427,1221118924600872961,3,26
1428,1336955220040015873,3,26
1429,1358462659100868608,3,26
1430,705475823176912896,3,26
1431,1242913350247419904,3,26
1432,1121110884645068801,3,26
1433,2208663341,3,26
1434,1245709151898087426,3,26
1435,1272911715412455425,3,26
1436,1349974033497001986,3,21
1437,1301773116692144130,3,0
1438,4900418319,3,21
1439,888654283499069440,3,27
1440,1169537885739114496,3,0
1441,1365268559149039617,3,5
1442,1302574017686261760,3,27
1443,1335504066080804866,3,27
1444,1333372283226877952,3,11
1445,1264490482907914240,3,11
1446,1119560813768003584,3,27
1447,1204429975153205248,3,11
1448,1378609797021507596,3,7
1449,1031952194428444672,3,7
1450,1016825158479294466,3,27
1451,1179334737980280833,3,11
1452,1312108009766694913,3,27
1453,1255553078507507715,3,7
1454,1155531370028032002,3,27
1455,1157839954938073088,3,27
1456,1154388736517574663,3,27
1457,1390899698400116736,3,27
1458,1399695043330510849,2,21
1459,2755857153,2,21
1460,753758406884724736,2,21
1461,712179859938619392,2,21
1462,1053304150820306944,2,21
1463,1253776304182300676,2,21
1464,1013362635377651712,2,21
1465,955048667194503173,2,21
1466,428764562,2,21
1467,1154118848,2,21
1468,880334676711411712,2,21
1469,899427201120165888,2,21
1470,180019073,2,21
1471,882190328010350592,2,21
1472,1091728677019287552,2,21
1473,963514368297197568,2,21
1474,827638277859586050,2,21
1475,1151861134607228929,2,21
1476,1172483202407108608,2,21
1477,1288370663598825477,2,21
1478,2702687979,2,21
1479,1006551384651689984,2,21
1480,2174236037,2,21
1481,991216522306736128,2,21
1482,1209416640204591104,2,16
1483,1004539303467405312,2,21
1484,4644775282,2,21
1485,1176892160895066112,2,21
1486,967883041233408002,2,21
1487,848184344023793668,2,21
1488,789774056660795392,2,21
1489,1083348898117230593,2,21
1490,4034665012,2,21
1491,1084218172553732096,2,21
1492,1048907660312137729,2,21
1493,886578954102075392,2,21
1494,494440879,2,4
1495,1317142996396220416,2,1
1496,562024430,2,1
1497,1062500596668919808,2,23
1498,1344557521273561088,2,12
1499,543678400,2,19
1500,545312690,2,22
1501,1379138809,2,3
1502,3761113648,2,8
1503,1210573868676665344,2,4
1504,1248958994888249346,2,22
1505,1372575351898042370,2,1
1506,1218903896963284999,2,23
1507,1361589856258949122,2,4
1508,1374288379538444290,2,4
1509,1469573023,2,24
1510,889195130644819969,2,19
1511,1359544691562323971,2,1
1512,1368090642090520576,2,1
1513,993824389358587904,2,1
1514,4908463847,2,1
1515,1169027872524242945,2,5
1516,1053209622008553472,2,4
1517,1249247671908470784,2,9
1518,1174424970237284352,2,1
1519,285072284,2,1
1520,164876019,2,25
1521,886845916346503169,2,4
1522,404695640,2,8
1523,1349359698059866113,2,1
1524,775597922,2,1
1525,1692345445,2,17
1526,1548005882,2,9
1527,1254708439244255232,2,1
1528,766211912,2,4
1529,1346764498670153728,2,1
1530,541630023,2,19
1531,827109391946100736,2,3
1532,1136388870378020865,2,17
1533,914085895,2,3
1534,1301889380546740224,2,5
1535,1733969569,2,19
1536,344207968,2,1
1537,1345449237178425345,2,14
1538,3092368431,2,1
1539,1173903761980448770,2,4
1540,515950986,2,3
1541,1257831360397541379,2,8
1542,1212198471404417024,2,1
1543,1242027200901263360,2,23
1544,1228432561141055493,2,27
1545,892756939,2,13
1546,420015520,2,1
1547,1275444702725246978,2,1
1548,1172210672656142337,2,13
1549,1303264426230001664,2,4
1550,1173560286353252352,2,23
1551,1080492140956917760,2,4
1552,1217219655506518016,2,11
1553,1068473482906935297,2,23
1554,889919814835347456,2,17
1555,449374434,2,1
1556,1171378950280531968,2,8
1557,366237378,2,18
1558,1315556624271015936,2,14
1559,1235794904636444675,2,19
1560,876362846736715776,2,1
1561,1248179509431603200,2,5
1562,1342558381236772866,2,1
1563,4795635493,2,27
1564,3292031950,2,4
1565,236941954,2,2
1566,1101880312672464898,2,23
1567,1084002480558620672,2,17
1568,1182913852595417088,2,1
1569,827267289888157697,2,1
1570,1200188705971036160,2,1
1571,3782122595,2,24
1572,1168489247659167744,2,3
1573,310206184,2,3
1574,1033617180,2,1
1575,1222667301037793280,2,1
1576,1072794201396600832,2,9
1577,1215629015198896128,2,1
1578,189243913,2,27
1579,1214247358365437952,2,1
1580,327889429,2,1
1581,2586646377,2,21
1582,1323894809082449920,2,22
1583,995564632952770560,2,2
1584,1326636943262756864,2,1
1585,1158812761234857984,2,14
1586,1326929115803496449,2,11
1587,622025679,2,17
1588,1311795036594606080,2,21
1589,4655772106,2,4
1590,627710192,2,23
1591,4899512705,2,13
1592,1093343054,2,1
1593,1261704837139435520,2,1
1594,1122214445760098304,2,20
1595,527351818,2,4
1596,1197480814851887104,2,26
1597,3214906887,2,19
1598,3221063961,2,1
1599,1083855158944165888,2,9
1600,162317517,2,0
1601,1581361724,2,1
1602,1255636446838427648,2,22
1603,1215198181371338752,2,14
1604,928083874260889600,2,4
1605,975676101207953408,2,4
1606,1072550312463007744,2,19
1607,1279768433773752321,2,3
1608,3089068072,2,27
1609,359380163,2,1
1610,861212475789897729,2,1
1611,1323942166297792513,2,1
1612,1174952897508823040,2,3
1613,179516884,2,1
1614,1156944470732103680,2,27
1615,3405011105,2,1
1616,1889448320,2,3
1617,1321366305744834567,2,13
1618,908030025080942597,2,4
1619,1058694805079949313,2,21
1620,1309947833601097733,2,3
1621,1100099721278959616,2,22
1622,1538408234,2,1
1623,1187185578263138305,2,17
1624,1299884779563896833,2,14
1625,1319152437303873543,2,19
1626,469428603,2,1
1627,1255649881441607680,2,19
1628,1082579500217655297,2,4
1629,933869404693123073,2,23
1630,1278045523908362241,2,5
1631,837688382008479744,2,4
1632,1054429829481852928,2,4
1633,1313229905413509128,2,1
1634,1648047151,2,1
1635,1255862127832838146,2,14
1636,737979375375790080,2,1
1637,1115361653883842561,2,27
1638,1303807834732232704,2,3
1639,2544740892,2,1
1640,905341432948563968,2,8
1641,1252291727790137348,2,27
1642,1238816350988128258,2,23
1643,917791564562423809,2,17
1644,1243609530887475202,2,27
1645,3153954171,2,1
1646,1170789678028591109,2,5
1647,1307574620577583105,2,13
1648,1026903324,2,23
1649,1080792347141726209,2,3
1650,705336084,2,4
1651,1256614177831112704,2,17
1652,1266677387867062272,2,1
1653,751407966,2,22
1654,1302492235322327041,2,1
1655,1270755154652999683,2,5
1656,1103973151,2,19
1657,1127498611514925056,2,1
1658,1079781066267873281,2,1
1659,1135238457448718337,2,27
1660,1168945183972630528,2,1
1661,471993790,2,1
1662,1166300149934678024,2,17
1663,1057351408121450497,2,9
1664,1298962278088310785,2,4
1665,1012369251150237696,2,8
1666,929662494804795393,2,4
1667,1296721667734085632,2,1
1668,846153243210240001,2,3
1669,1219032678466576384,2,13
1670,1214978522072137735,2,4
1671,1087258722353795073,2,5
1672,1068492405035417601,2,14
1673,1250338411673600003,2,8
1674,1184587050206535688,2,19
1675,35263807,2,8
1676,989532917222264832,2,1
1677,3824735967,2,3
1678,1137446704817614851,2,22
1679,1132715852187492352,2,1
1680,3120069701,2,4
1681,712783743,2,1
1682,765656441315266560,2,14
1683,1196364908901871617,2,1
